"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2010","2010","USD","US Dollar","0","Units","2019","2019",21970.7274913442,,
"EST","Estonia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2011","2011","USD","US Dollar","0","Units","2019","2019",21478.525963209,,
"EST","Estonia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2012","2012","USD","US Dollar","0","Units","2019","2019",21798.0368007738,,
"EST","Estonia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2013","2013","USD","US Dollar","0","Units","2019","2019",22333.3966513206,,
"EST","Estonia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2014","2014","USD","US Dollar","0","Units","2019","2019",23547.8715768294,,
"EST","Estonia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2015","2015","USD","US Dollar","0","Units","2019","2019",24628.6910087771,,
"EST","Estonia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2016","2016","USD","US Dollar","0","Units","2019","2019",25841.2867756966,,
"EST","Estonia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2017","2017","USD","US Dollar","0","Units","2019","2019",26554.9612784706,,
"EST","Estonia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2018","2018","USD","US Dollar","0","Units","2019","2019",28499.2544101746,,
"EST","Estonia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2019","2019","USD","US Dollar","0","Units","2019","2019",30296.8772624036,,
"ISL","Iceland","USDPPP","In 2019 constant prices at 2019 USD PPPs","2000","2000","USD","US Dollar","0","Units","2019","2019",51028.8375831844,,
"ISL","Iceland","USDPPP","In 2019 constant prices at 2019 USD PPPs","2001","2001","USD","US Dollar","0","Units","2019","2019",50741.6793967436,,
"ISL","Iceland","USDPPP","In 2019 constant prices at 2019 USD PPPs","2002","2002","USD","US Dollar","0","Units","2019","2019",51815.780624353,,
"ISL","Iceland","USDPPP","In 2019 constant prices at 2019 USD PPPs","2003","2003","USD","US Dollar","0","Units","2019","2019",50855.594216082,,
"ISL","Iceland","USDPPP","In 2019 constant prices at 2019 USD PPPs","2004","2004","USD","US Dollar","0","Units","2019","2019",54274.8570611104,,
"ISL","Iceland","USDPPP","In 2019 constant prices at 2019 USD PPPs","2005","2005","USD","US Dollar","0","Units","2019","2019",58525.1042945828,,
"ISL","Iceland","USDPPP","In 2019 constant prices at 2019 USD PPPs","2006","2006","USD","US Dollar","0","Units","2019","2019",61117.8907607275,,
"ISL","Iceland","USDPPP","In 2019 constant prices at 2019 USD PPPs","2007","2007","USD","US Dollar","0","Units","2019","2019",62728.4700256263,,
"ISL","Iceland","USDPPP","In 2019 constant prices at 2019 USD PPPs","2008","2008","USD","US Dollar","0","Units","2019","2019",55549.9991943857,,
"ISL","Iceland","USDPPP","In 2019 constant prices at 2019 USD PPPs","2009","2009","USD","US Dollar","0","Units","2019","2019",46982.5338230855,,
"ISL","Iceland","USDPPP","In 2019 constant prices at 2019 USD PPPs","2010","2010","USD","US Dollar","0","Units","2019","2019",48372.1679363177,,
"ISL","Iceland","USDPPP","In 2019 constant prices at 2019 USD PPPs","2011","2011","USD","US Dollar","0","Units","2019","2019",50703.8648897451,,
"ISL","Iceland","USDPPP","In 2019 constant prices at 2019 USD PPPs","2012","2012","USD","US Dollar","0","Units","2019","2019",50564.6503544835,,
"ISL","Iceland","USDPPP","In 2019 constant prices at 2019 USD PPPs","2013","2013","USD","US Dollar","0","Units","2019","2019",51276.1289425645,,
"ISL","Iceland","USDPPP","In 2019 constant prices at 2019 USD PPPs","2014","2014","USD","US Dollar","0","Units","2019","2019",52034.8301114787,,
"ISL","Iceland","USDPPP","In 2019 constant prices at 2019 USD PPPs","2015","2015","USD","US Dollar","0","Units","2019","2019",56081.3317048196,,
"ISL","Iceland","USDPPP","In 2019 constant prices at 2019 USD PPPs","2016","2016","USD","US Dollar","0","Units","2019","2019",61206.5541847669,,
"ISL","Iceland","USDPPP","In 2019 constant prices at 2019 USD PPPs","2017","2017","USD","US Dollar","0","Units","2019","2019",67709.6897687799,,
"ISL","Iceland","USDPPP","In 2019 constant prices at 2019 USD PPPs","2018","2018","USD","US Dollar","0","Units","2019","2019",70002.5295265047,,
"ISL","Iceland","USDPPP","In 2019 constant prices at 2019 USD PPPs","2019","2019","USD","US Dollar","0","Units","2019","2019",68005.7936836116,,
"NZL","New Zealand","USDPPP","In 2019 constant prices at 2019 USD PPPs","2000","2000","USD","US Dollar","0","Units","2019","2019",32873.2185653604,,
"NZL","New Zealand","USDPPP","In 2019 constant prices at 2019 USD PPPs","2001","2001","USD","US Dollar","0","Units","2019","2019",33478.3673208211,,
"NZL","New Zealand","USDPPP","In 2019 constant prices at 2019 USD PPPs","2002","2002","USD","US Dollar","0","Units","2019","2019",34112.5889677947,,
"NZL","New Zealand","USDPPP","In 2019 constant prices at 2019 USD PPPs","2003","2003","USD","US Dollar","0","Units","2019","2019",35358.6888456399,,
"NZL","New Zealand","USDPPP","In 2019 constant prices at 2019 USD PPPs","2004","2004","USD","US Dollar","0","Units","2019","2019",36608.1637134104,,
"NZL","New Zealand","USDPPP","In 2019 constant prices at 2019 USD PPPs","2005","2005","USD","US Dollar","0","Units","2019","2019",37231.1636875941,,
"NZL","New Zealand","USDPPP","In 2019 constant prices at 2019 USD PPPs","2006","2006","USD","US Dollar","0","Units","2019","2019",37469.9326224202,,
"NZL","New Zealand","USDPPP","In 2019 constant prices at 2019 USD PPPs","2007","2007","USD","US Dollar","0","Units","2019","2019",39676.1419055109,,
"NZL","New Zealand","USDPPP","In 2019 constant prices at 2019 USD PPPs","2008","2008","USD","US Dollar","0","Units","2019","2019",39238.8245988835,,
"NZL","New Zealand","USDPPP","In 2019 constant prices at 2019 USD PPPs","2009","2009","USD","US Dollar","0","Units","2019","2019",39723.0820568625,,
"NZL","New Zealand","USDPPP","In 2019 constant prices at 2019 USD PPPs","2010","2010","USD","US Dollar","0","Units","2019","2019",40104.9191832101,,
"NZL","New Zealand","USDPPP","In 2019 constant prices at 2019 USD PPPs","2011","2011","USD","US Dollar","0","Units","2019","2019",40105.7438104901,,
"NZL","New Zealand","USDPPP","In 2019 constant prices at 2019 USD PPPs","2012","2012","USD","US Dollar","0","Units","2019","2019",40951.3270436643,,
"NZL","New Zealand","USDPPP","In 2019 constant prices at 2019 USD PPPs","2013","2013","USD","US Dollar","0","Units","2019","2019",40494.8778103478,,
"NZL","New Zealand","USDPPP","In 2019 constant prices at 2019 USD PPPs","2014","2014","USD","US Dollar","0","Units","2019","2019",40808.4242275452,,
"NZL","New Zealand","USDPPP","In 2019 constant prices at 2019 USD PPPs","2015","2015","USD","US Dollar","0","Units","2019","2019",41672.7753186666,,
"NZL","New Zealand","USDPPP","In 2019 constant prices at 2019 USD PPPs","2016","2016","USD","US Dollar","0","Units","2019","2019",43183.1304778431,,
"NZL","New Zealand","USDPPP","In 2019 constant prices at 2019 USD PPPs","2017","2017","USD","US Dollar","0","Units","2019","2019",43398.9973135897,,
"NZL","New Zealand","USDPPP","In 2019 constant prices at 2019 USD PPPs","2018","2018","USD","US Dollar","0","Units","2019","2019",43769.6195358576,,
"NZL","New Zealand","USDPPP","In 2019 constant prices at 2019 USD PPPs","2019","2019","USD","US Dollar","0","Units","2019","2019",44030.7451831187,,
"CHL","Chile","USDPPP","In 2019 constant prices at 2019 USD PPPs","2000","2000","USD","US Dollar","0","Units","2019","2019",17945.3554076607,,
"CHL","Chile","USDPPP","In 2019 constant prices at 2019 USD PPPs","2001","2001","USD","US Dollar","0","Units","2019","2019",18437.0292074449,,
"CHL","Chile","USDPPP","In 2019 constant prices at 2019 USD PPPs","2002","2002","USD","US Dollar","0","Units","2019","2019",18597.5217292306,,
"CHL","Chile","USDPPP","In 2019 constant prices at 2019 USD PPPs","2003","2003","USD","US Dollar","0","Units","2019","2019",18999.7322815721,,
"CHL","Chile","USDPPP","In 2019 constant prices at 2019 USD PPPs","2004","2004","USD","US Dollar","0","Units","2019","2019",18484.2292558369,,
"CHL","Chile","USDPPP","In 2019 constant prices at 2019 USD PPPs","2005","2005","USD","US Dollar","0","Units","2019","2019",18278.6067262216,,
"CHL","Chile","USDPPP","In 2019 constant prices at 2019 USD PPPs","2006","2006","USD","US Dollar","0","Units","2019","2019",18770.8487809508,,
"CHL","Chile","USDPPP","In 2019 constant prices at 2019 USD PPPs","2007","2007","USD","US Dollar","0","Units","2019","2019",19298.4041360532,,
"CHL","Chile","USDPPP","In 2019 constant prices at 2019 USD PPPs","2008","2008","USD","US Dollar","0","Units","2019","2019",19843.187466823,,
"CHL","Chile","USDPPP","In 2019 constant prices at 2019 USD PPPs","2009","2009","USD","US Dollar","0","Units","2019","2019",21343.8857471754,,
"CHL","Chile","USDPPP","In 2019 constant prices at 2019 USD PPPs","2010","2010","USD","US Dollar","0","Units","2019","2019",24236.996134048,,
"CHL","Chile","USDPPP","In 2019 constant prices at 2019 USD PPPs","2011","2011","USD","US Dollar","0","Units","2019","2019",24369.0770933439,,
"CHL","Chile","USDPPP","In 2019 constant prices at 2019 USD PPPs","2012","2012","USD","US Dollar","0","Units","2019","2019",25153.4860527041,,
"CHL","Chile","USDPPP","In 2019 constant prices at 2019 USD PPPs","2013","2013","USD","US Dollar","0","Units","2019","2019",25802.9985225177,,
"CHL","Chile","USDPPP","In 2019 constant prices at 2019 USD PPPs","2014","2014","USD","US Dollar","0","Units","2019","2019",26016.9759886905,,
"CHL","Chile","USDPPP","In 2019 constant prices at 2019 USD PPPs","2015","2015","USD","US Dollar","0","Units","2019","2019",26001.0751067959,,
"CHL","Chile","USDPPP","In 2019 constant prices at 2019 USD PPPs","2016","2016","USD","US Dollar","0","Units","2019","2019",27044.3887330035,,
"CHL","Chile","USDPPP","In 2019 constant prices at 2019 USD PPPs","2017","2017","USD","US Dollar","0","Units","2019","2019",26313.0175203562,,
"CHL","Chile","USDPPP","In 2019 constant prices at 2019 USD PPPs","2018","2018","USD","US Dollar","0","Units","2019","2019",26369.4974123719,,
"CHL","Chile","USDPPP","In 2019 constant prices at 2019 USD PPPs","2019","2019","USD","US Dollar","0","Units","2019","2019",26915.8365049051,,
"LVA","Latvia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2000","2000","USD","US Dollar","0","Units","2019","2019",11477.4053975052,,
"LVA","Latvia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2001","2001","USD","US Dollar","0","Units","2019","2019",11865.7359509698,,
"LVA","Latvia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2002","2002","USD","US Dollar","0","Units","2019","2019",11485.08710706,,
"LVA","Latvia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2003","2003","USD","US Dollar","0","Units","2019","2019",12340.4324309107,,
"LVA","Latvia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2004","2004","USD","US Dollar","0","Units","2019","2019",13362.0043018152,,
"LVA","Latvia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2005","2005","USD","US Dollar","0","Units","2019","2019",15551.4871859208,,
"LVA","Latvia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2006","2006","USD","US Dollar","0","Units","2019","2019",17181.5603977178,,
"LVA","Latvia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2007","2007","USD","US Dollar","0","Units","2019","2019",21192.9296450199,,
"LVA","Latvia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2008","2008","USD","US Dollar","0","Units","2019","2019",21874.8604084734,,
"LVA","Latvia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2009","2009","USD","US Dollar","0","Units","2019","2019",19693.34727418,,
"LVA","Latvia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2010","2010","USD","US Dollar","0","Units","2019","2019",18982.2875415933,,
"LVA","Latvia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2011","2011","USD","US Dollar","0","Units","2019","2019",18316.4976476829,,
"LVA","Latvia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2012","2012","USD","US Dollar","0","Units","2019","2019",19066.7350291927,,
"LVA","Latvia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2013","2013","USD","US Dollar","0","Units","2019","2019",20004.7628994586,,
"LVA","Latvia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2014","2014","USD","US Dollar","0","Units","2019","2019",21306.8508939602,,
"LVA","Latvia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2015","2015","USD","US Dollar","0","Units","2019","2019",23258.3822193432,,
"LVA","Latvia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2016","2016","USD","US Dollar","0","Units","2019","2019",24662.5120218066,,
"LVA","Latvia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2017","2017","USD","US Dollar","0","Units","2019","2019",25620.4269765054,,
"LVA","Latvia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2018","2018","USD","US Dollar","0","Units","2019","2019",26764.5630627543,,
"LVA","Latvia","USDPPP","In 2019 constant prices at 2019 USD PPPs","2019","2019","USD","US Dollar","0","Units","2019","2019",28453.5867518221,,
"LTU","Lithuania","USDPPP","In 2019 constant prices at 2019 USD PPPs","2000","2000","USD","US Dollar","0","Units","2019","2019",11866.9180659242,,
"LTU","Lithuania","USDPPP","In 2019 constant prices at 2019 USD PPPs","2001","2001","USD","US Dollar","0","Units","2019","2019",12547.1198494918,,
"LTU","Lithuania","USDPPP","In 2019 constant prices at 2019 USD PPPs","2002","2002","USD","US Dollar","0","Units","2019","2019",13398.7781387593,,
"LTU","Lithuania","USDPPP","In 2019 constant prices at 2019 USD PPPs","2003","2003","USD","US Dollar","0","Units","2019","2019",14838.1033513249,,
"LTU","Lithuania","USDPPP","In 2019 constant prices at 2019 USD PPPs","2004","2004","USD","US Dollar","0","Units","2019","2019",16412.8075315003,,
"LTU","Lithuania","USDPPP","In 2019 constant prices at 2019 USD PPPs","2005","2005","USD","US Dollar","0","Units","2019","2019",18123.9040719181,,
"LTU","Lithuania","USDPPP","In 2019 constant prices at 2019 USD PPPs","2006","2006","USD","US Dollar","0","Units","2019","2019",20755.241609581,,
"LTU","Lithuania","USDPPP","In 2019 constant prices at 2019 USD PPPs","2007","2007","USD","US Dollar","0","Units","2019","2019",22110.0021446172,,
"LTU","Lithuania","USDPPP","In 2019 constant prices at 2019 USD PPPs","2008","2008","USD","US Dollar","0","Units","2019","2019",22472.4192995652,,
"LTU","Lithuania","USDPPP","In 2019 constant prices at 2019 USD PPPs","2009","2009","USD","US Dollar","0","Units","2019","2019",19594.0342679638,,
"LTU","Lithuania","USDPPP","In 2019 constant prices at 2019 USD PPPs","2010","2010","USD","US Dollar","0","Units","2019","2019",19694.4288162551,,
"LTU","Lithuania","USDPPP","In 2019 constant prices at 2019 USD PPPs","2011","2011","USD","US Dollar","0","Units","2019","2019",20106.2011726296,,
"LTU","Lithuania","USDPPP","In 2019 constant prices at 2019 USD PPPs","2012","2012","USD","US Dollar","0","Units","2019","2019",20412.3031982916,,
"LTU","Lithuania","USDPPP","In 2019 constant prices at 2019 USD PPPs","2013","2013","USD","US Dollar","0","Units","2019","2019",21226.3059636859,,
"LTU","Lithuania","USDPPP","In 2019 constant prices at 2019 USD PPPs","2014","2014","USD","US Dollar","0","Units","2019","2019",22180.4552948269,,
"LTU","Lithuania","USDPPP","In 2019 constant prices at 2019 USD PPPs","2015","2015","USD","US Dollar","0","Units","2019","2019",23593.3563655968,,
"LTU","Lithuania","USDPPP","In 2019 constant prices at 2019 USD PPPs","2016","2016","USD","US Dollar","0","Units","2019","2019",24853.8556932089,,
"LTU","Lithuania","USDPPP","In 2019 constant prices at 2019 USD PPPs","2017","2017","USD","US Dollar","0","Units","2019","2019",26258.4256991333,,
"LTU","Lithuania","USDPPP","In 2019 constant prices at 2019 USD PPPs","2018","2018","USD","US Dollar","0","Units","2019","2019",27368.0066694313,,
"LTU","Lithuania","USDPPP","In 2019 constant prices at 2019 USD PPPs","2019","2019","USD","US Dollar","0","Units","2019","2019",28913.897758748,,
